,stimuli_id,background,scenario,questions,outcomes,commentary,model_descr_variant
23,biathalon_shooting-accuracy_team-confounded-partner-9-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Ness and Peyton beat Taylor and Gale.
In the second round, Ness and Peyton beat Drew and Casey.
In the third round, Ness and Peyton beat Harper and Willow.","['Query 1: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Ness was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Peyton was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Drew was at shooting in the second round?', 'Query 7: In a new round later this same day between Ness and Peyton (Team 1) and Taylor and Willow (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Ness and Taylor (Team 1) and Peyton and Gale (Team 2), who would win and by how much?']","In the first round, Ness and Peyton beat Taylor and Gale.
In the second round, Ness and Peyton beat Drew and Casey.
In the third round, Ness and Peyton beat Harper and Willow.",,explicit
24,tug-of-war_effort_team-explain-away-11b-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Val and Fey lost to Max and Avery.
In the second match, Val and Drew lost to Max and Robin.
In the third match, Val and Ness lost to Max and Kay.
In the fourth match, Val and Fey beat Max and Avery.","['Query 1: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Val put into the fourth match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the fourth match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Max put into the fourth match?', 'Query 7: In a new match later this same day between Val and Fey (Team 1) and Drew and Kay (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Val and Max (Team 1) and Fey and Avery (Team 2), who would win and by how much?']","In the first match, Val and Fey lost to Max and Avery.
In the second match, Val and Drew lost to Max and Robin.
In the third match, Val and Ness lost to Max and Kay.
In the fourth match, Val and Fey beat Max and Avery.",,explicit
25,canoe-race_effort_team-explain-away-11b-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Robin and Lane lost to Avery and Casey.
In the second race, Robin and Taylor lost to Avery and Sam.
In the third race, Robin and Indiana lost to Avery and Ollie.
In the fourth race, Robin and Lane beat Avery and Casey.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the fourth race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the fourth race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the fourth race?', 'Query 7: In a new race later this same day between Robin and Lane (Team 1) and Taylor and Ollie (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Robin and Avery (Team 1) and Lane and Casey (Team 2), who would win and by how much?']","In the first race, Robin and Lane lost to Avery and Casey.
In the second race, Robin and Taylor lost to Avery and Sam.
In the third race, Robin and Indiana lost to Avery and Ollie.
In the fourth race, Robin and Lane beat Avery and Casey.",,explicit
26,diving_difficulty_team-explain-away-11b-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Robin and Fey lost to Drew and Peyton.
In the second round, Robin and Emery lost to Drew and Ness.
In the third round, Robin and Gale lost to Drew and Avery.
In the fourth round, Robin and Fey beat Drew and Peyton.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Robin was on in fourth round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Fey was on in fourth round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Drew was on in fourth round attempted?', 'Query 7: In a new round later this same day between Robin and Fey (Team 1) and Emery and Avery (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Robin and Drew (Team 1) and Fey and Peyton (Team 2), who would win and by how much?']","In the first round, Robin and Fey lost to Drew and Peyton.
In the second round, Robin and Emery lost to Drew and Ness.
In the third round, Robin and Gale lost to Drew and Avery.
In the fourth round, Robin and Fey beat Drew and Peyton.",,explicit
27,biathalon_shooting-accuracy_team-explain-away-11b-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Casey and Val lost to Quinn and Harper.
In the second round, Casey and Max lost to Quinn and Taylor.
In the third round, Casey and Avery lost to Quinn and Drew.
In the fourth round, Casey and Val beat Quinn and Harper.","['Query 1: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Casey was at shooting in the fourth round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Val was at shooting in the fourth round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Quinn was at shooting in the fourth round?', 'Query 7: In a new round later this same day between Casey and Val (Team 1) and Max and Drew (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Casey and Quinn (Team 1) and Val and Harper (Team 2), who would win and by how much?']","In the first round, Casey and Val lost to Quinn and Harper.
In the second round, Casey and Max lost to Quinn and Taylor.
In the third round, Casey and Avery lost to Quinn and Drew.
In the fourth round, Casey and Val beat Quinn and Harper.",,explicit
28,tug-of-war_effort_team-explain-away-confounded-opponent-partner-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Taylor and Indiana beat Quinn and Max.
In the second match, Taylor and Indiana lost to Quinn and Max.
In the third match, Taylor and Indiana beat Quinn and Avery.
In the fourth match, Taylor and Indiana beat Quinn and Blake.
In the fifth match, Taylor and Indiana beat Quinn and Robin.","['Query 1: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Quinn put into the second match?', 'Query 7: In a new match later this same day between Taylor and Indiana (Team 1) and Quinn and Max (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Taylor and Indiana (Team 1) and Max and Avery (Team 2), who would win and by how much?']","In the first match, Taylor and Indiana beat Quinn and Max.
In the second match, Taylor and Indiana lost to Quinn and Max.
In the third match, Taylor and Indiana beat Quinn and Avery.
In the fourth match, Taylor and Indiana beat Quinn and Blake.
In the fifth match, Taylor and Indiana beat Quinn and Robin.",,explicit
29,canoe-race_effort_team-explain-away-confounded-opponent-partner-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Blake and Avery beat Lane and Ollie.
In the second race, Blake and Avery lost to Lane and Ollie.
In the third race, Blake and Avery beat Lane and Willow.
In the fourth race, Blake and Avery beat Lane and Quinn.
In the fifth race, Blake and Avery beat Lane and Robin.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the second race?', 'Query 7: In a new race later this same day between Blake and Avery (Team 1) and Lane and Ollie (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Blake and Avery (Team 1) and Ollie and Willow (Team 2), who would win and by how much?']","In the first race, Blake and Avery beat Lane and Ollie.
In the second race, Blake and Avery lost to Lane and Ollie.
In the third race, Blake and Avery beat Lane and Willow.
In the fourth race, Blake and Avery beat Lane and Quinn.
In the fifth race, Blake and Avery beat Lane and Robin.",,explicit
30,diving_difficulty_team-explain-away-confounded-opponent-partner-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Max and Indiana beat Gale and Willow.
In the second round, Max and Indiana lost to Gale and Willow.
In the third round, Max and Indiana beat Gale and Casey.
In the fourth round, Max and Indiana beat Gale and Peyton.
In the fifth round, Max and Indiana beat Gale and Val.","['Query 1: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Max was on in second round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Indiana was on in second round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Gale was on in second round attempted?', 'Query 7: In a new round later this same day between Max and Indiana (Team 1) and Gale and Willow (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Max and Indiana (Team 1) and Willow and Casey (Team 2), who would win and by how much?']","In the first round, Max and Indiana beat Gale and Willow.
In the second round, Max and Indiana lost to Gale and Willow.
In the third round, Max and Indiana beat Gale and Casey.
In the fourth round, Max and Indiana beat Gale and Peyton.
In the fifth round, Max and Indiana beat Gale and Val.",,explicit
31,biathalon_shooting-accuracy_team-explain-away-confounded-opponent-partner-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Drew and Ness beat Gale and Quinn.
In the second round, Drew and Ness lost to Gale and Quinn.
In the third round, Drew and Ness beat Gale and Harper.
In the fourth round, Drew and Ness beat Gale and Val.
In the fifth round, Drew and Ness beat Gale and Lane.","['Query 1: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Drew was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Ness was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Gale was at shooting in the second round?', 'Query 7: In a new round later this same day between Drew and Ness (Team 1) and Gale and Quinn (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Drew and Ness (Team 1) and Quinn and Harper (Team 2), who would win and by how much?']","In the first round, Drew and Ness beat Gale and Quinn.
In the second round, Drew and Ness lost to Gale and Quinn.
In the third round, Drew and Ness beat Gale and Harper.
In the fourth round, Drew and Ness beat Gale and Val.
In the fifth round, Drew and Ness beat Gale and Lane.",,explicit
32,tug-of-war_effort_team-confounded-opponent-12-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Indiana and Lane lost to Taylor and Ness.
In the second match, Indiana and Casey lost to Taylor and Avery.
In the third match, Indiana and Kay lost to Taylor and Fey.","['Query 1: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the second match?', 'Query 7: In a new match later this same day between Indiana and Lane (Team 1) and Casey and Fey (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Indiana and Taylor (Team 1) and Lane and Ness (Team 2), who would win and by how much?']","In the first match, Indiana and Lane lost to Taylor and Ness.
In the second match, Indiana and Casey lost to Taylor and Avery.
In the third match, Indiana and Kay lost to Taylor and Fey.",,explicit
33,canoe-race_effort_team-confounded-opponent-12-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Val and Gale lost to Avery and Kay.
In the second race, Val and Harper lost to Avery and Ness.
In the third race, Val and Indiana lost to Avery and Casey.","['Query 1: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Val put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the second race?', 'Query 7: In a new race later this same day between Val and Gale (Team 1) and Harper and Casey (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Val and Avery (Team 1) and Gale and Kay (Team 2), who would win and by how much?']","In the first race, Val and Gale lost to Avery and Kay.
In the second race, Val and Harper lost to Avery and Ness.
In the third race, Val and Indiana lost to Avery and Casey.",,explicit
34,diving_difficulty_team-confounded-opponent-12-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Willow and Avery lost to Jamie and Kay.
In the second round, Willow and Casey lost to Jamie and Ollie.
In the third round, Willow and Peyton lost to Jamie and Drew.","['Query 1: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Willow was on in second round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Avery was on in first round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Jamie was on in second round attempted?', 'Query 7: In a new round later this same day between Willow and Avery (Team 1) and Casey and Drew (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Willow and Jamie (Team 1) and Avery and Kay (Team 2), who would win and by how much?']","In the first round, Willow and Avery lost to Jamie and Kay.
In the second round, Willow and Casey lost to Jamie and Ollie.
In the third round, Willow and Peyton lost to Jamie and Drew.",,explicit
35,biathalon_shooting-accuracy_team-confounded-opponent-12-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Val and Casey lost to Peyton and Harper.
In the second round, Val and Taylor lost to Peyton and Gale.
In the third round, Val and Max lost to Peyton and Fey.","['Query 1: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Val was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Casey was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Peyton was at shooting in the second round?', 'Query 7: In a new round later this same day between Val and Casey (Team 1) and Taylor and Fey (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Val and Peyton (Team 1) and Casey and Harper (Team 2), who would win and by how much?']","In the first round, Val and Casey lost to Peyton and Harper.
In the second round, Val and Taylor lost to Peyton and Gale.
In the third round, Val and Max lost to Peyton and Fey.",,explicit
